Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,
Latin America & Caribbean (excluding high income),LAC,55.65612236,56.15232081,56.6296368,57.08808811,57.53048677,57.96117465,58.38648513,58.81181363,59.24013909,59.67272703,60.10736981,60.53936968,60.96215529,61.37201903,61.7676551,62.15033411,62.52366386,62.8929649,63.26156516,63.63143777,64.00193582,64.37127761,64.73778262,65.09579265,65.44979431,65.7983892,66.14175359,66.48314015,66.82170916,67.16319402,67.51078157,67.86923708,68.24076165,68.62185969,69.01292164,69.40928078,69.80623509,70.19827369,70.57727574,70.94101871,71.28445096,71.60476996,71.90412904,72.18296704,72.4452853,72.69245299,72.92744804,73.15375798,73.37493653,73.59431582,73.81427266,74.03651562,74.26045279,74.48566968,74.71285765,74.94118074,
Lao PDR,LAO,43.20446341,43.50704878,43.80865854,44.10929268,44.40943902,44.70960976,45.0117561,45.31687805,45.62543902,45.9354878,46.245,46.54956098,46.84665854,47.13582927,47.41704878,47.6892439,47.95139024,48.20839024,48.4677561,48.73546341,49.02358537,49.34465854,49.70429268,50.104,50.5442439,51.0184878,51.51758537,52.02843902,52.54053659,53.04887805,53.55207317,54.05270732,54.55643902,55.06782927,55.58746341,56.11729268,56.65682927,57.20343902,57.75756098,58.31617073,58.8792439,59.44829268,60.02182927,60.59639024,61.16943902,61.7345122,62.28863415,62.82726829,63.34890244,63.85104878,64.33363415,64.79812195,65.2485122,65.6872439,66.11736585,66.53987805,
Lebanon,LBN,63.28012195,63.58597561,63.88041463,64.16441463,64.44143902,64.715,64.98804878,65.26253659,65.53697561,65.81036585,66.07870732,66.33702439,66.57985366,66.80521951,67.01214634,67.19965854,67.36773171,67.52139024,67.66709756,67.81036585,67.95665854,68.11343902,68.28270732,68.46843902,68.67368293,68.89797561,69.13790244,69.3905122,69.65329268,69.92919512,70.22114634,70.53604878,70.87678049,71.24621951,71.64387805,72.06819512,72.51717073,72.98387805,73.46141463,73.94482927,74.43170732,74.92214634,75.41465854,75.90331707,76.38012195,76.83258537,77.24670732,77.61590244,77.93917073,78.2194878,78.46536585,78.68985366,78.90846341,79.13370732,79.37309756,79.62860976,
Liberia,LBR,34.78317073,35.04626829,35.35412195,35.71521951,36.13,36.59336585,37.09619512,37.62387805,38.16829268,38.72490244,39.30214634,39.91353659,40.56614634,41.26009756,41.98439024,42.72565854,43.46792683,44.19026829,44.86865854,45.48660976,46.02207317,46.45892683,46.80007317,47.05302439,47.22678049,47.31982927,47.33117073,47.28290244,47.2117561,47.15943902,47.20243902,47.42273171,47.8514878,48.48365854,49.28695122,50.16282927,50.9795122,51.63331707,52.0707561,52.30117073,52.40912195,52.53346341,52.81080488,53.32865854,54.0962439,55.06617073,56.14187805,57.19119512,58.11246341,58.86565854,59.44129268,59.86434146,60.20436585,60.52039024,60.83441463,61.16095122,
Libya,LBY,42.64119512,44.24668293,45.87119512,47.45621951,48.95770732,50.34953659,51.62953659,52.83114634,53.97736585,55.07229268,56.11858537,57.11797561,58.07319512,58.98541463,59.85765854,60.69141463,61.48860976,62.24802439,62.9685122,63.64946341,64.28687805,64.87421951,65.41056098,65.89841463,66.34278049,66.75414634,67.1445122,67.52439024,67.89873171,68.26956098,68.62990244,68.96873171,69.27507317,69.54090244,69.76568293,69.95090244,70.10102439,70.2275122,70.34180488,70.45185366,70.57253659,70.71678049,70.88553659,71.07434146,71.27680488,71.471,71.63104878,71.73863415,71.78739024,71.78095122,71.73739024,71.68326829,71.64956098,71.65768293,71.71612195,71.82631707,
St. Lucia,LCA,57.3037561,58.06190244,58.76334146,59.39007317,59.93939024,60.425,60.87253659,61.31814634,61.79012195,62.30039024,62.8525122,63.44317073,64.05370732,64.66787805,65.2787561,65.88482927,66.48795122,67.088,67.67941463,68.25031707,68.78195122,69.25509756,69.6574878,69.98621951,70.2422439,70.4355122,70.58426829,70.70873171,70.82560976,70.94073171,71.04943902,71.13817073,71.1945122,71.2145122,71.20514634,71.18095122,71.1574878,71.15529268,71.19136585,71.27617073,71.42304878,71.64280488,71.92485366,72.25473171,72.61956098,72.99907317,73.36907317,73.71185366,74.01314634,74.26604878,74.47109756,74.63570732,74.77763415,74.91270732,75.04685366,75.1845122,
Latin America & Caribbean,LCN,56.04131107,56.52878199,56.99805666,57.44910608,57.88437096,58.30799274,58.72617507,59.14398751,59.56460874,59.98962931,60.41728001,60.84315319,61.26082832,61.66676967,62.05937371,62.43961141,62.8108662,63.17794479,63.54422639,63.91142244,64.27905444,64.64558082,65.00950037,65.36556648,65.71773422,66.0644868,66.40590924,66.7447177,67.08050141,67.41834692,67.76167365,68.1152741,68.48137921,68.85737242,69.24342151,69.63515794,70.02814155,70.41672165,70.7930723,71.15481936,71.50359648,71.82368049,72.12545094,72.40484481,72.66681108,72.91403693,73.14980109,73.37616539,73.59378828,73.81483403,74.03544109,74.25946261,74.48320439,74.70889621,74.93675599,75.16396309,
Least developed countries: UN classification,LDC,40.21962667,40.69314964,41.17577204,41.66636753,42.15874268,42.63315336,43.06453798,43.4368423,43.74362034,43.99009644,44.19742785,44.39714904,44.62196456,44.8966037,45.23392601,45.64126124,46.11471651,46.62911858,47.1539647,47.66452273,48.14535236,48.59463484,49.02284369,49.43689614,49.83652072,50.21253954,50.5537176,50.85627088,51.12341875,51.36646862,51.60722879,51.87055912,52.17192275,52.51376929,52.88796033,53.28706048,53.70670004,54.14306396,54.59377839,55.05851162,55.54095773,56.04813601,56.58518481,57.15240323,57.74391353,58.35217572,58.96817526,59.58014633,60.17771535,60.75264948,61.2969064,61.80584393,62.28188071,62.72748343,63.14232373,63.52768562,
Low income,LIC,39.06404006,39.46990661,39.87252383,40.28052519,40.70054967,41.13597636,41.5856831,42.04323756,42.50196237,42.95797872,43.40861439,43.8538597,44.29344382,44.7252701,45.14565576,45.55024075,45.9343986,46.29781999,46.64389137,46.97676063,47.30322231,47.63024551,47.95987713,48.29010857,48.61500574,48.91997474,49.18691863,49.40209247,49.5615535,49.67555381,49.76474709,49.85469963,49.96682361,50.10702971,50.26818878,50.45158742,50.66898561,50.93345191,51.25546267,51.64151183,52.09655928,52.62346229,53.21587997,53.86394898,54.55610693,55.28073639,56.02649364,56.77918455,57.52405072,58.24679413,58.93426979,59.57793208,60.179008,60.73885352,61.25611236,61.73094989,
Liechtenstein,LIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.42195122,77.3902439,76.83658537,76.04634146,77.74634146,79.1097561,76.82682927,79.27560976,79.63658537,79.96097561,81.77073171,80.66829268,80.94878049,81.29512195,82.68292683,81.5,81.84146341,81.79268293,82.38292683,82.26097561,82.07317073,82.07317073,
Sri Lanka,LKA,59.74714634,60.12680488,60.51158537,60.9205122,61.3635122,61.84090244,62.345,62.85404878,63.35141463,63.82946341,64.28168293,64.70419512,65.10160976,65.47946341,65.84270732,66.20717073,66.59219512,67.00260976,67.43682927,67.88278049,68.30936585,68.678,68.96231707,69.14909756,69.24414634,69.27595122,69.28753659,69.32173171,69.40317073,69.53434146,69.6794878,69.78019512,69.79641463,69.71673171,69.56597561,69.41860976,69.37273171,69.50465854,69.85065854,70.40185366,71.10639024,71.87782927,72.61014634,73.22231707,73.68029268,73.97356098,74.12453659,74.19412195,74.23873171,74.28029268,74.3392439,74.42456098,74.5312439,74.65382927,74.79480488,74.95319512,
Lower middle income,LMC,45.55620034,46.15105881,46.7421229,47.32732503,47.90970076,48.4774318,49.02134841,49.53478263,50.0171642,50.47248379,50.91335671,51.35590018,51.81562618,52.30103719,52.8126846,53.34647259,53.89413031,54.43958408,54.96673311,55.46563457,55.92849799,56.36199869,56.7560807,57.12899354,57.48516138,57.82991021,58.16863115,58.52075247,58.85551695,59.20104296,59.54347525,59.85911248,60.2124093,60.54014418,60.86037956,61.17457317,61.49420752,61.82098043,62.14658305,62.45674131,62.75092573,63.06239723,63.36633869,63.67708217,63.99409431,64.31317808,64.6442628,64.97896032,65.31061944,65.65302463,65.98827743,66.30388407,66.6010675,66.88760946,67.15880722,67.41740929,
Low & middle income,LMY,47.13895298,47.65970802,48.2590035,48.9628198,49.78109072,50.68078479,51.61611626,52.53885235,53.41138687,54.20335069,54.93144731,55.58339185,56.17291928,56.74805596,57.30475585,57.81330535,58.31713202,58.79357141,59.24299229,59.64618948,60.03276113,60.39998027,60.75506754,61.070724,61.3595588,61.67768017,62.01976908,62.29911272,62.55873961,62.79936959,63.02826559,63.24865843,63.41587321,63.57357952,63.78692178,64.03077355,64.31867977,64.6293156,64.91804554,65.18223331,65.47381088,65.7777086,66.07468751,66.38242132,66.70480719,67.01203462,67.35168401,67.67872276,67.98554819,68.30664595,68.59776068,68.89670321,69.16884772,69.43588163,69.68018128,69.9129953,
Lesotho,LSO,46.51070732,46.99473171,47.4022439,47.7262439,47.9712439,48.1502439,48.2827561,48.39982927,48.53092683,48.69456098,48.90821951,49.17987805,49.50402439,49.87514634,50.29370732,50.76221951,51.28314634,51.8474878,52.44378049,53.05753659,53.66831707,54.25419512,54.80468293,55.31380488,55.782,56.25263415,56.78856098,57.40765854,58.08695122,58.76753659,59.33109756,59.63639024,59.57765854,59.09509756,58.18029268,56.83787805,55.10692683,53.1267561,51.05507317,49.02260976,47.18297561,45.67168293,44.5434878,43.8247561,43.53346341,43.65773171,44.14834146,44.88221951,45.7392439,46.63458537,47.48341463,48.2197561,48.836,49.33146341,49.70058537,49.96121951,
Late-demographic dividend,LTE,50.03379912,50.53394054,51.17081751,52.03497137,53.13379119,54.43018128,55.80097361,57.15379522,58.43936382,59.54527094,60.53141347,61.35783402,62.08692351,62.75792547,63.40669199,63.93890569,64.48769148,64.99559866,65.46765936,65.87788289,66.26200325,66.65624655,67.02309034,67.30376152,67.53212145,67.82512077,68.1854806,68.39215724,68.5842455,68.72442049,68.86229288,68.98843732,69.01470667,69.02491245,69.15688432,69.38146104,69.7150892,70.07575478,70.42221014,70.71094192,71.06601458,71.44725723,71.80385939,72.15506426,72.52018146,72.82453079,73.17736981,73.48110575,73.73679947,74.01062822,74.22598543,74.49107031,74.70550682,74.93788105,75.15145554,75.36278642,
Lithuania,LTU,69.84731707,70.10268293,69.09536585,70.20439024,71.50902439,71.32512195,71.5202439,71.60390244,71.31365854,70.92853659,70.80439024,71.73536585,71.02463415,71.33219512,71.24414634,70.86731707,70.95804878,70.8095122,70.60463415,70.48219512,70.48219512,70.46073171,70.83682927,70.77780488,70.32,70.50121951,72.08073171,71.93463415,71.76219512,71.42536585,71.16073171,70.36414634,70.23439024,68.9104878,68.5302439,69.00634146,70.10804878,70.90902439,71.2195122,71.57073171,72.0195122,71.65853659,71.76097561,72.06097561,71.96097561,71.25365854,71.05609756,70.9,71.81219512,72.91463415,73.26829268,73.56341463,73.86341463,73.91463415,74.51707317,75.1195122,
Luxembourg,LUX,68.44639024,68.73773171,68.99812195,69.22307317,69.41104878,69.56102439,69.67446341,69.76134146,69.83514634,69.90485366,69.98346341,70.08143902,70.20531707,70.35817073,70.54256098,70.75760976,70.9985122,71.25629268,71.52246341,71.79446341,72.07260976,72.35768293,72.65346341,72.95887805,73.27192683,73.5857561,73.89460976,74.1937561,74.48034146,74.75241463,75.01041463,75.46341463,75.77073171,75.71219512,76.37073171,76.51219512,76.5195122,76.8804878,77.01707317,77.77073171,77.87317073,77.82439024,77.96585366,77.72682927,79.12195122,79.43170732,79.28780488,79.38292683,80.53902439,80.63658537,80.63170732,80.98780488,81.39268293,81.8,82.22926829,82.22926829,
Latvia,LVA,69.78682927,70.03243902,69.4304878,69.82902439,71.02804878,70.72658537,70.70731707,70.39390244,70.04292683,69.79682927,69.83536585,70.16463415,69.87878049,69.81341463,69.74097561,68.92536585,69.04780488,69.10463415,68.98780488,68.49560976,68.80853659,68.78634146,69.32829268,69.11902439,69.16292683,69.29146341,70.62243902,70.69292683,70.61536585,70.15536585,69.27317073,69.03243902,68.39609756,66.72268293,65.66439024,66.39121951,68.77658537,69.34926829,69.01219512,69.74292683,70.31463415,70.76097561,70.96097561,71.26585366,72.02682927,71.35609756,70.86585366,71.0195122,72.4195122,73.0804878,73.48292683,73.57560976,73.77804878,73.98292683,74.12439024,74.12439024,
Macao SAR China,MAC,64.66092683,65.14309756,65.61578049,66.07746341,66.52819512,66.96746341,67.39426829,67.81112195,68.2185122,68.61641463,69.00536585,69.38682927,69.75982927,70.12434146,70.48185366,70.83139024,71.17395122,71.509,71.83658537,72.15719512,72.47131707,72.77795122,73.07812195,73.37229268,73.65997561,73.94217073,74.21890244,74.49063415,74.75739024,75.01968293,75.27697561,75.53078049,75.77960976,76.02441463,76.2652439,76.50207317,76.73441463,76.9627561,77.18660976,77.40697561,77.62282927,77.83465854,78.04197561,78.24629268,78.44812195,78.64902439,78.85156098,79.0562439,79.26460976,79.47617073,79.69039024,79.9062439,80.12317073,80.33914634,80.55309756,80.76607317,
St. Martin (French part),MAF,,,,,,,,,,,,,,,,,,,,,,,73.2195122,72.76829268,72.9195122,72.66829268,73.5195122,73.67073171,74.27073171,74.32195122,74.52195122,75.92439024,75.42439024,75.57317073,75.82195122,75.97073171,76.17073171,76.37073171,76.57073171,76.77073171,76.97073171,77.17073171,77.37073171,77.57073171,77.72195122,77.87073171,78.07073171,78.22195122,78.37073171,78.57073171,78.72195122,78.87073171,79.02195122,79.17073171,79.32195122,79.47073171,
Morocco,MAR,48.44663415,48.86412195,49.28758537,49.7147561,50.142,50.56487805,50.97804878,51.38139024,51.77521951,52.16014634,52.53729268,52.90368293,53.26673171,53.63631707,54.02436585,54.44870732,54.93068293,55.47817073,56.09419512,56.77534146,57.51280488,58.29185366,59.09173171,59.88960976,60.6694878,61.42078049,62.1387561,62.82668293,63.48336585,64.10478049,64.6804878,65.20309756,65.67231707,66.09380488,66.47258537,66.82068293,67.14909756,67.47119512,67.79892683,68.1392439,68.49760976,68.872,69.25641463,69.64536585,70.03882927,70.43982927,70.85243902,71.27763415,71.71141463,72.14821951,72.57692683,72.98543902,73.36465854,73.70904878,74.01609756,74.28931707,
Monaco,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,61.81278049,62.17668293,62.54419512,62.9142439,63.28126829,63.63417073,63.95841463,64.24397561,64.48231707,64.67046341,64.80739024,64.89712195,64.95070732,64.97919512,64.98914634,64.98112195,64.94770732,64.89239024,64.82621951,64.76763415,64.75565854,64.8332439,65.02082927,65.31731707,65.70614634,66.14770732,66.58790244,66.97121951,67.25568293,67.42329268,67.46565854,67.39231707,67.24541463,67.06704878,66.88334146,66.72782927,66.62909756,66.59509756,66.63031707,66.73478049,66.89002439,67.06607317,67.23639024,67.38739024,67.5245122,67.67807317,67.89590244,68.20990244,68.63002439,69.14329268,69.70926829,70.27109756,70.7724878,71.17204878,71.45587805,71.62643902,
Madagascar,MDG,39.97468293,40.4572439,40.93780488,41.41490244,41.89053659,42.36568293,42.84282927,43.32392683,43.80897561,44.2954878,44.78241463,45.26734146,45.74673171,46.21614634,46.67153659,47.11143902,47.53780488,47.94960976,48.34136585,48.70907317,49.0307561,49.28492683,49.46563415,49.58136585,49.65212195,49.71031707,49.79487805,49.94326829,50.18497561,50.53604878,51.00809756,51.5982439,52.28012195,53.02280488,53.80729268,54.61404878,55.427,56.2335122,57.02043902,57.77173171,58.47280488,59.11360976,59.69917073,60.2355122,60.72870732,61.18729268,61.62436585,62.053,62.4827561,62.91817073,63.36173171,63.80741463,64.24665854,64.67390244,65.08560976,65.48278049,
Maldives,MDV,37.26863415,37.85934146,38.48356098,39.1347561,39.80690244,40.49602439,41.19809756,41.91468293,42.64629268,43.39297561,44.15473171,44.93512195,45.73614634,46.56026829,47.40746341,48.28270732,49.18995122,50.12712195,51.08817073,52.062,53.03312195,53.98253659,54.89773171,55.77214634,56.60619512,57.40814634,58.1917561,58.97443902,59.7717561,60.58734146,61.4185122,62.25821951,63.09329268,63.91946341,64.7377561,65.5604878,66.40370732,67.27804878,68.18382927,69.11460976,70.05970732,71.00558537,71.92919512,72.80734146,73.61758537,74.33234146,74.92685366,75.39970732,75.75953659,76.01865854,76.2004878,76.3375122,76.46234146,76.60260976,76.77282927,76.979,
Middle East & North Africa,MEA,46.71827897,47.80395238,48.39019135,48.47938857,49.07102419,49.66342103,50.71558876,51.26988429,51.81190376,52.36038036,52.93055293,53.53730725,54.15737627,54.84802366,55.54755764,56.24998713,56.919731,57.50061607,58.00944221,58.45364357,58.86738207,59.29972177,59.78690445,60.37937799,61.06973728,61.84900277,62.67040454,63.50869563,64.28968157,65.06116866,65.74914623,66.34077022,66.81524002,67.30517565,67.74346852,68.16723857,68.54058423,68.87143751,69.18181464,69.48025735,69.75935074,70.02624625,70.26977609,70.50487958,70.74077073,70.96309371,71.1929686,71.41191971,71.63552367,71.85491552,72.06370658,72.26478747,72.46574329,72.67168981,72.86805896,73.05362785,
Mexico,MEX,57.06563415,57.65614634,58.1802439,58.64290244,59.05558537,59.43370732,59.79321951,60.15153659,60.52309756,60.91936585,61.3502439,61.81917073,62.31765854,62.83782927,63.37426829,63.92014634,64.46860976,65.01282927,65.54592683,66.06302439,66.56021951,67.03704878,67.49592683,67.94078049,68.37202439,68.79260976,69.20343902,69.60741463,70.0064878,70.40158537,70.79573171,71.19097561,71.58582927,71.97782927,72.36385366,72.73978049,73.09890244,73.43714634,73.75141463,74.0392439,74.29973171,74.5334878,74.74470732,74.9375122,75.1154878,75.28209756,75.43878049,75.58792683,75.73246341,75.87741463,76.02678049,76.18565854,76.35409756,76.53265854,76.72185366,76.92068293,
Marshall Islands,MHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.14146341,,,,,,,,,,,,67.50487805,65.23902439,,,,,,,,,,,,,,,,
Middle income,MIC,47.76300328,48.29747156,48.91274529,49.6365639,50.48273676,51.4154937,52.38527622,53.34199485,54.24515731,55.06204252,55.81082625,56.47839046,57.0802077,57.66759641,58.23661529,58.75674746,59.27348004,59.76264897,60.22347348,60.63555157,61.03003063,61.40351469,61.76348237,62.08077977,62.37062235,62.69512888,63.04871693,63.33858423,63.61262107,63.87154574,64.12090413,64.36027207,64.54561105,64.71900404,64.95106635,65.21445246,65.52245422,65.84924767,66.15127675,66.42023607,66.71118663,67.01352815,67.301022,67.59451604,67.90009537,68.1838399,68.50085227,68.80165644,69.08017315,69.37569602,69.64095061,69.9185286,70.17026034,70.42008137,70.64872862,70.86823022,
Macedonia FYR,MKD,60.62280488,61.24939024,61.86046341,62.4595122,63.04946341,63.63173171,64.20473171,64.76397561,65.30246341,65.81470732,66.29278049,66.7312439,67.12568293,67.47370732,67.77541463,68.02485366,68.21909756,68.36363415,68.47146341,68.55856098,68.65043902,68.77360976,68.944,69.16904878,69.44663415,69.76365854,70.09495122,70.41295122,70.69763415,70.942,71.14763415,71.32565854,71.49473171,71.67092683,71.86031707,72.06680488,72.29229268,72.52914634,72.77034146,73.01046341,73.24219512,73.4557561,73.64734146,73.8155122,73.9607561,74.08890244,74.20673171,74.32295122,74.44639024,74.57895122,74.72263415,74.8745122,75.03126829,75.18704878,75.34239024,75.49534146,
Mali,MLI,28.21160976,28.35873171,28.54846341,28.79639024,29.11104878,29.50192683,29.97097561,30.50563415,31.09378049,31.72641463,32.393,33.0815122,33.785,34.49446341,35.20541463,35.91780488,36.63307317,37.35870732,38.09834146,38.84904878,39.61314634,40.39090244,41.17702439,41.96197561,42.73419512,43.48087805,44.19065854,44.85317073,45.45907317,46.00126829,46.46470732,46.8365122,47.12346341,47.34229268,47.51160976,47.65497561,47.79746341,47.96646341,48.1894878,48.489,48.89643902,49.4352439,50.09636585,50.85980488,51.70107317,52.57970732,53.44680488,54.26192683,54.99514634,55.63343902,56.17980488,56.65468293,57.095,57.53519512,57.98626829,58.45721951,
Malta,MLT,67.60178049,67.90270732,68.20478049,68.50490244,68.79997561,69.08646341,69.36636585,69.64021951,69.91158537,70.17895122,70.44331707,70.70470732,70.96260976,71.2185122,71.47092683,71.72085366,71.96878049,72.21319512,72.45560976,72.69502439,72.93243902,73.16682927,73.3987561,73.62868293,73.85512195,74.08056098,74.3035122,74.52446341,74.74290244,74.96034146,75.17578049,75.39019512,75.83341463,76.60243902,76.9,77.14146341,77.14146341,77.5902439,77.38780488,77.3,78.2,78.84390244,78.73902439,78.54634146,79.25365854,79.3,79.43902439,79.79268293,79.63658537,80.24146341,81.39756098,80.74634146,80.74634146,81.74634146,81.94634146,81.94634146,
Myanmar,MMR,42.73639024,43.40253659,44.15136585,45.00390244,45.95509756,46.96639024,47.97668293,48.91636585,49.73585366,50.41863415,50.96768293,51.40956098,51.79385366,52.16263415,52.53541463,52.92421951,53.32907317,53.73843902,54.14329268,54.54465854,54.9415122,55.33439024,55.72326829,56.10714634,56.48753659,56.86392683,57.23680488,57.60617073,57.97302439,58.33585366,58.69417073,59.0484878,59.39631707,59.73917073,60.07704878,60.41143902,60.74590244,61.07990244,61.41443902,61.74897561,62.078,62.39895122,62.70731707,63.00207317,63.28321951,63.55526829,63.8242439,64.09368293,64.36760976,64.64356098,64.9174878,65.18090244,65.42778049,65.65409756,65.85785366,66.04207317,
Middle East & North Africa (excluding high income),MNA,46.65649506,47.24292044,47.82606854,48.41024496,48.99701856,49.58282537,50.15973235,50.72280931,51.27222019,51.81367437,52.36347628,52.94326708,53.56361758,54.22333593,54.91144247,55.59539392,56.23222543,56.79411608,57.27276981,57.67954259,58.05432355,58.45387628,58.92958358,59.51467101,60.21462924,61.01547215,61.88260032,62.76142295,63.6041898,64.38540865,65.11234374,65.72551217,66.27010134,66.76264491,67.20884421,67.6152367,67.98624435,68.32661122,68.64103931,68.93496704,69.21208462,69.47530114,69.72537901,69.96427267,70.19596965,70.42305409,70.64725072,70.86665403,71.07962843,71.28584018,71.48788838,71.68864264,71.89079129,72.09282907,72.29172343,72.48349405,
Montenegro,MNE,63.70560976,64.39178049,65.06190244,65.70290244,66.30826829,66.88439024,67.44717073,68.01219512,68.58809756,69.16958537,69.73982927,70.27602439,70.75841463,71.17526829,71.52385366,71.81107317,72.05026829,72.26397561,72.46804878,72.6697561,72.87219512,73.07034146,73.25570732,73.42185366,73.57109756,73.71134146,73.85514634,74.00687805,74.16390244,74.31797561,74.44336585,74.51041463,74.50065854,74.40860976,74.24221951,74.02221951,73.77878049,73.54904878,73.36385366,73.23863415,73.18204878,73.18792683,73.23904878,73.32117073,73.43378049,73.58429268,73.7855122,74.04063415,74.34543902,74.68782927,75.04529268,75.39131707,75.70507317,75.97019512,76.18070732,76.33770732,
Mongolia,MNG,48.36880488,49.27897561,50.16004878,50.98729268,51.74609756,52.43739024,53.07529268,53.6805122,54.26573171,54.82702439,55.34643902,55.80146341,56.17509756,56.46026829,56.6595122,56.78078049,56.83409756,56.84641463,56.8477561,56.86360976,56.9255122,57.06453659,57.28568293,57.58592683,57.95770732,58.38136585,58.82619512,59.25758537,59.64904878,59.98817073,60.2677561,60.4882439,60.67236585,60.84319512,61.01558537,61.21058537,61.44804878,61.73646341,62.07953659,62.4757561,62.91387805,63.37636585,63.84182927,64.29626829,64.73495122,65.16692683,65.60609756,66.06817073,66.55992683,67.07680488,67.60382927,68.12253659,68.6135122,69.06180488,69.46390244,69.82126829,
Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,35.00370732,35.4667561,35.91226829,36.33878049,36.7487561,37.14921951,37.54768293,37.95365854,38.37065854,38.79819512,39.24229268,39.70595122,40.18117073,40.65097561,41.09734146,41.48680488,41.77987805,41.96056098,42.02882927,41.99665854,41.8955122,41.76787805,41.66168293,41.61541463,41.65056098,41.77209756,41.96753659,42.20987805,42.48163415,42.78182927,43.12590244,43.53731707,44.02856098,44.59768293,45.23121951,45.8987561,46.56341463,47.19029268,47.75692683,48.25485366,48.68660976,49.07021951,49.43607317,49.81158537,50.20963415,50.64160976,51.11526829,51.62209756,52.15056098,52.69126829,53.22690244,53.73829268,54.21212195,54.6415122,55.02595122,55.3712439,
Mauritania,MRT,43.48309756,44.16392683,44.82521951,45.46002439,46.06234146,46.63073171,47.16468293,47.67317073,48.16270732,48.63931707,49.10695122,49.56758537,50.02370732,50.48136585,50.94607317,51.42792683,51.93953659,52.48192683,53.05263415,53.64314634,54.24243902,54.83643902,55.40704878,55.94065854,56.42870732,56.86312195,57.24187805,57.57246341,57.86490244,58.12419512,58.35880488,58.5767561,58.78604878,58.9892439,59.18839024,59.3794878,59.55309756,59.70226829,59.8255122,59.92787805,60.01739024,60.10507317,60.20443902,60.32543902,60.47509756,60.66036585,60.8837561,61.13973171,61.41773171,61.71073171,62.00617073,62.2924878,62.56017073,62.80270732,63.01658537,63.20282927,
Mauritius,MUS,58.74521951,59.74836585,60.62690244,61.35765854,61.93495122,62.35829268,62.63870732,62.81531707,62.93168293,63.02019512,63.11804878,63.25334146,63.43995122,63.68553659,63.99997561,64.39053659,64.85563415,65.37243902,65.91331707,66.45578049,66.96539024,67.40739024,67.76536585,68.03760976,68.23036585,68.37068293,68.49936585,68.6555122,68.86302439,69.12402439,69.40487805,69.95609756,70.05853659,70.10731707,70.15853659,70.32585366,70.32292683,70.40487805,70.60731707,70.96097561,71.66341463,71.76585366,71.96585366,72.12130081,72.27674797,72.43219512,72.43219512,72.57073171,72.57073171,72.88243902,72.96731707,73.26682927,73.86341463,74.01707317,74.19439024,74.35317073,
Malawi,MWI,37.77363415,37.99814634,38.21417073,38.42170732,38.62578049,38.84139024,39.08604878,39.37121951,39.70492683,40.08612195,40.50931707,40.9625122,41.42765854,41.88926829,42.33582927,42.76831707,43.19219512,43.611,44.02019512,44.40531707,44.74031707,44.99763415,45.15982927,45.21995122,45.18009756,45.04541463,44.83002439,44.56458537,44.28114634,44.00629268,43.76602439,43.58285366,43.46065854,43.40329268,43.41614634,43.47870732,43.55895122,43.64280488,43.73409756,43.86160976,44.07992683,44.45865854,45.04912195,45.88031707,46.95734146,48.27592683,49.81697561,51.5124878,53.28736585,55.08236585,56.8362439,58.50012195,60.05029268,61.466,62.72163415,63.79685366,
Malaysia,MYS,59.47534146,60.05439024,60.61668293,61.16019512,61.68495122,62.1904878,62.67636585,63.14465854,63.59846341,64.03780488,64.46321951,64.87570732,65.27521951,65.6627561,66.03780488,66.40187805,66.75446341,67.09607317,67.42719512,67.74885366,68.06053659,68.3642439,68.65946341,68.94770732,69.22797561,69.5007561,69.76656098,70.02539024,70.27573171,70.52009756,70.7574878,70.98887805,71.21429268,71.43521951,71.65065854,71.86312195,72.07260976,72.27912195,72.48165854,72.67921951,72.86778049,73.04331707,73.20382927,73.34929268,73.48121951,73.60060976,73.71143902,73.81826829,73.92607317,74.03841463,74.15778049,74.2867561,74.42331707,74.5675122,74.71829268,74.87517073,
North America,NAC,69.89360376,70.36801738,70.2327068,70.05038739,70.31320505,70.36672191,70.37807047,70.71438226,70.17624157,70.69476442,70.9854796,71.28874087,71.32471392,71.52859423,72.07943102,72.69384248,72.95345922,73.34966017,73.47048383,73.9082308,73.7528378,74.15353567,74.49043746,74.61786298,74.73580628,74.73448283,74.79422574,74.96076821,74.96835495,75.22162201,75.43126468,75.58472222,75.78753608,75.64574496,75.84289757,75.85584528,76.24546582,76.63251134,76.78621881,76.80954808,76.89243196,77.09747435,77.1976618,77.31265491,77.74935242,77.76444426,77.94434805,78.23954091,78.30097125,78.64290788,78.8046116,78.92051971,79.02304841,79.04427173,79.0645113,79.08309054,
